file,record_index,domains,methods,numeric_fields
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,35,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.629; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.time_s=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.578; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,36,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.389; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.999897278186213; results.neural_network.test_r2=0.9805577822618523; results.neural_network.time_s=0.589; results.neural_network.extrapolation_gap=0.019339495924360683; results.neural_network.stability_score=0.9805577822618523; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.624; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,37,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.896; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.time_s=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.813; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,38,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.614; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998766565260672; results.neural_network.test_r2=-2.570573363211009; results.neural_network.time_s=0.502; results.neural_network.extrapolation_gap=3.570450019737076; results.neural_network.stability_score=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.72; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,39,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.599; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998592948976254; results.neural_network.test_r2=0.9808586776059253; results.neural_network.time_s=0.432; results.neural_network.extrapolation_gap=0.019000617291700106; results.neural_network.stability_score=0.9808586776059253; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.461; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,40,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.677; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9997053996247619; results.neural_network.test_r2=-1.7103075322290255; results.neural_network.time_s=0.593; results.neural_network.extrapolation_gap=2.7100129318537873; results.neural_network.stability_score=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.792; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,41,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=0.5038750701393475; results.pure_llm.test_r2=0.7709399700083457; results.pure_llm.time_s=2.143; results.pure_llm.extrapolation_gap=-0.2670648998689982; results.pure_llm.stability_score=0.7709399700083457; results.neural_network.train_r2=0.8369784130957004; results.neural_network.test_r2=-10.319908014196939; results.neural_network.time_s=0.537; results.neural_network.extrapolation_gap=11.156886427292639; results.neural_network.stability_score=0.0; results.hybrid.train_r2=0.5038750701393475; results.hybrid.test_r2=0.7709399700083457; results.hybrid.time_s=1.902; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=-0.2670648998689982; results.hybrid.stability_score=0.7709399700083457
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,42,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.541; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998146509559961; results.neural_network.test_r2=0.9680733641691726; results.neural_network.time_s=0.73; results.neural_network.extrapolation_gap=0.03174128678682353; results.neural_network.stability_score=0.9680733641691726; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.883; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,43,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.634; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.time_s=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.584; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,44,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=3.694; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9997002985499049; results.neural_network.test_r2=-0.18228627344912995; results.neural_network.time_s=0.458; results.neural_network.extrapolation_gap=1.181986571999035; results.neural_network.stability_score=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=2.022; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,45,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=2.829; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998547805327415; results.neural_network.test_r2=-0.24122093396964117; results.neural_network.time_s=0.402; results.neural_network.extrapolation_gap=1.2410757145023825; results.neural_network.stability_score=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.554; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,46,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.682; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998545902802866; results.neural_network.test_r2=-2.5446875886852847; results.neural_network.time_s=0.612; results.neural_network.extrapolation_gap=3.544542178965571; results.neural_network.stability_score=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.801; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,47,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.time_s=1.798; results.neural_network.train_r2=0.9987418293400894; results.neural_network.test_r2=0.0; results.neural_network.time_s=0.648; results.neural_network.extrapolation_gap=0.9987418293400894; results.neural_network.stability_score=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=0.0; results.hybrid.time_s=2.661; results.hybrid.nn_rerun_time_s=0.434; results.hybrid.extrapolation_gap=1.0; results.hybrid.stability_score=0.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,48,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.536; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998863742268626; results.neural_network.test_r2=0.9820252339829005; results.neural_network.time_s=0.441; results.neural_network.extrapolation_gap=0.017861140243962015; results.neural_network.stability_score=0.9820252339829005; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.804; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,49,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=2.266; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.time_s=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.782; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,50,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.743; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9974330864392342; results.neural_network.test_r2=-10.120635078556; results.neural_network.time_s=0.508; results.neural_network.extrapolation_gap=11.118068164995234; results.neural_network.stability_score=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=3.247; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,51,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.725; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9998863742268626; results.neural_network.test_r2=0.9820252339829005; results.neural_network.time_s=0.455; results.neural_network.extrapolation_gap=0.017861140243962015; results.neural_network.stability_score=0.9820252339829005; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=2.593; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,52,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.492; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.998511144544395; results.neural_network.test_r2=-7.22067406825915; results.neural_network.time_s=0.436; results.neural_network.extrapolation_gap=8.219185212803545; results.neural_network.stability_score=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.529; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,53,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=-1.1121327740594764; results.pure_llm.test_r2=0.23531563773607045; results.pure_llm.time_s=5.163; results.pure_llm.extrapolation_gap=-1.347448411795547; results.pure_llm.stability_score=0.23531563773607045; results.neural_network.train_r2=0.9013917311764263; results.neural_network.test_r2=-0.9575933783509369; results.neural_network.time_s=0.421; results.neural_network.extrapolation_gap=1.8589851095273633; results.neural_network.stability_score=0.0; results.hybrid.train_r2=0.9013917311764263; results.hybrid.test_r2=0.24643622564323375; results.hybrid.time_s=4.416; results.hybrid.nn_rerun_time_s=0.383; results.hybrid.extrapolation_gap=0.6549555055331926; results.hybrid.stability_score=0.24643622564323375
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,54,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=0.7222156195190401; results.pure_llm.test_r2=0.5323843604398392; results.pure_llm.time_s=4.901; results.pure_llm.extrapolation_gap=0.18983125907920095; results.pure_llm.stability_score=0.5323843604398392; results.neural_network.train_r2=0.9623545126358629; results.neural_network.test_r2=0.02326916917966293; results.neural_network.time_s=0.467; results.neural_network.extrapolation_gap=0.9390853434562; results.neural_network.stability_score=0.02326916917966293; results.hybrid.train_r2=0.7228071541521783; results.hybrid.test_r2=0.5415204387829113; results.hybrid.time_s=3.619; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.181286715369267; results.hybrid.stability_score=0.5415204387829113
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,55,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=1.0; results.pure_llm.test_r2=1.0; results.pure_llm.time_s=1.713; results.pure_llm.extrapolation_gap=0.0; results.pure_llm.stability_score=1.0; results.neural_network.train_r2=0.9997996760268963; results.neural_network.test_r2=-0.25424068066568584; results.neural_network.time_s=0.398; results.neural_network.extrapolation_gap=1.2540403566925822; results.neural_network.stability_score=0.0; results.hybrid.train_r2=1.0; results.hybrid.test_r2=1.0; results.hybrid.time_s=1.51; results.hybrid.nn_rerun_time_s=0.0; results.hybrid.extrapolation_gap=0.0; results.hybrid.stability_score=1.0
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,56,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=-11.037779151495178; results.pure_llm.test_r2=0.9221113324788037; results.pure_llm.time_s=3.098; results.pure_llm.extrapolation_gap=-11.959890483973982; results.pure_llm.stability_score=0.9221113324788037; results.neural_network.train_r2=0.9999481822486859; results.neural_network.test_r2=0.34332007323665237; results.neural_network.time_s=0.625; results.neural_network.extrapolation_gap=0.6566281090120335; results.neural_network.stability_score=0.34332007323665237; results.hybrid.train_r2=0.9999481822486859; results.hybrid.test_r2=0.9221113324788037; results.hybrid.time_s=3.841; results.hybrid.nn_rerun_time_s=0.46; results.hybrid.extrapolation_gap=0.07783684976988214; results.hybrid.stability_score=0.9221113324788037
hypatiax/data/results/portfolio_variance_audit/hypatiax_defi_benchmark_v3c2_results.json,57,"defi,portfolio_variance","hypatiax,llm,nn",results.pure_llm.train_r2=0.06182074857061359; results.pure_llm.test_r2=0.5695016374470423; results.pure_llm.time_s=2.919; results.pure_llm.extrapolation_gap=-0.5076808888764287; results.pure_llm.stability_score=0.5695016374470423; results.neural_network.train_r2=0.9997841411877125; results.neural_network.test_r2=0.6592732452054967; results.neural_network.time_s=0.546; results.neural_network.extrapolation_gap=0.34051089598221584; results.neural_network.stability_score=0.6592732452054967; results.hybrid.train_r2=0.9997841411877125; results.hybrid.test_r2=0.6790346641616654; results.hybrid.time_s=3.987; results.hybrid.nn_rerun_time_s=0.418; results.hybrid.extrapolation_gap=0.32074947702604717; results.hybrid.stability_score=0.6790346641616654
